iteration,quality,true,false,unknown,none,bucket_0-1,bucket_1-5,bucket_5-10,bucket_10-20,bucket_20-30,bucket_30-50,bucket_50-70,bucket_70-80,bucket_80-90,bucket_90-95,bucket_95-99,bucket_99-100,d_prepare,d_expand,d_remove,d_sort,d_leak,d_total,n_components,n_vertices,n_edges
2463,1.0,0.0,0.0,0.0,1.0,0.9997970367363507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0296326364927948E-4,492101,269439,488667,73284,62,1323553,39414,4927,4926
2464,1.0,0.0,0.0,0.0,1.0,0.9997971190910935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.028809089064719E-4,295052,303603,497313,55001,73,1151042,39430,4929,4928
2465,1.0,0.0,0.0,0.0,1.0,0.9997972013790306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0279862096937742E-4,492527,277937,492412,71256,60,1334192,39446,4931,4930
2466,1.0,0.0,0.0,0.0,1.0,0.9997972836002432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0271639975674033E-4,489923,280898,504643,66025,57,1341546,39462,4933,4932
2467,1.0,0.0,0.0,0.0,1.0,0.9997973657548126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0263424518743666E-4,494688,276317,490267,66966,93,1328331,39478,4935,4934
2468,1.0,0.0,0.0,0.0,1.0,0.9997974478428195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0255215718047398E-4,498907,248777,490330,70135,100,1308249,39494,4937,4936
2469,1.0,0.0,0.0,0.0,1.0,0.999797529864345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0247013565499088E-4,491988,276029,499386,68277,57,1335737,39510,4939,4938
2470,1.0,0.0,0.0,0.0,1.0,0.9997976118194697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0238818053025704E-4,493047,277571,491247,68159,59,1330083,39526,4941,4940
2471,1.0,0.0,0.0,0.0,1.0,0.9997976937082743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0230629172567267E-4,491331,277538,491194,67270,58,1327391,39542,4943,4942
2472,1.0,0.0,0.0,0.0,1.0,0.9997977755308393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0222446916076846E-4,506473,244904,492227,72831,60,1316495,39558,4945,4944
2473,1.0,0.0,0.0,0.0,1.0,0.9997978572872448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0214271275520516E-4,487467,275336,495743,69623,53,1328222,39574,4947,4946
2474,1.0,0.0,0.0,0.0,1.0,0.9997979389775712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0206102242877348E-4,487538,245227,491237,69046,74,1293122,39590,4949,4948
2475,1.0,0.0,0.0,0.0,1.0,0.9997980206018986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0197939810139365E-4,481537,285404,495481,67396,72,1329890,39606,4951,4950
2476,1.0,0.0,0.0,0.0,1.0,0.9997981021603068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.018978396931153E-4,483481,243881,492582,69450,56,1289450,39622,4953,4952
2477,1.0,0.0,0.0,0.0,1.0,0.9997981836528759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0181634712411706E-4,480035,278634,494889,68314,62,1321934,39638,4955,4954
2478,1.0,0.0,0.0,0.0,1.0,0.9997982650796853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0173492031470649E-4,493958,282057,495412,70752,62,1342241,39654,4957,4956
2479,1.0,0.0,0.0,0.0,1.0,0.9997983464408147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0165355918531962E-4,484354,315330,506238,76071,58,1382051,39670,4959,4958
2480,1.0,0.0,0.0,0.0,1.0,0.9997984277363435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0157226365652087E-4,498466,244052,507633,71720,75,1321946,39686,4961,4960
2481,1.0,0.0,0.0,0.0,1.0,0.999798508966351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0149103364900262E-4,290697,279157,502050,58116,54,1130074,39702,4963,4962
2482,1.0,0.0,0.0,0.0,1.0,0.9997985901309164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014098690835851E-4,297195,289531,496427,57194,56,1140403,39718,4965,4964
2483,1.0,0.0,0.0,0.0,1.0,0.9997986712301188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0132876988121604E-4,499238,289406,497440,68091,55,1354230,39734,4967,4966
2484,1.0,0.0,0.0,0.0,1.0,0.999798752264037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.012477359629704E-4,494203,276595,504007,69795,80,1344680,39750,4969,4968
2485,1.0,0.0,0.0,0.0,1.0,0.99979883323275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.011667672500503E-4,497928,277042,502779,71594,55,1349398,39766,4971,4970
2486,1.0,0.0,0.0,0.0,1.0,0.9997989141363363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0108586366378444E-4,505459,255435,494568,70618,58,1326138,39782,4973,4972
2487,1.0,0.0,0.0,0.0,1.0,0.9997989949748743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0100502512562814E-4,498932,282562,496071,69305,59,1346929,39798,4975,4974
2488,1.0,0.0,0.0,0.0,1.0,0.9997990757484428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0092425155716296E-4,498494,294687,502300,69841,55,1365377,39814,4977,4976
2489,1.0,0.0,0.0,0.0,1.0,0.9997991564571199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.008435428800964E-4,495350,278326,504429,71678,99,1349882,39830,4979,4978
2490,1.0,0.0,0.0,0.0,1.0,0.9997992371009837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.007628990162618E-4,502701,281145,499774,75233,63,1358916,39846,4981,4980
2491,1.0,0.0,0.0,0.0,1.0,0.9997993176801124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.006823198876179E-4,500573,281252,512589,70634,62,1365110,39862,4983,4982
2492,1.0,0.0,0.0,0.0,1.0,0.9997993981945837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0060180541624874E-4,498659,251494,502284,71518,56,1324011,39878,4985,4984
2493,1.0,0.0,0.0,0.0,1.0,0.9997994786444756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0052135552436334E-4,482268,282051,502853,74109,57,1341338,39894,4987,4986
2494,1.0,0.0,0.0,0.0,1.0,0.9997995590298657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0044097013429546E-4,483857,284237,505160,70109,122,1343485,39910,4989,4988
2495,1.0,0.0,0.0,0.0,1.0,0.9997996393508315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.003606491685033E-4,478910,281874,501182,72935,81,1334982,39926,4991,4990
2496,1.0,0.0,0.0,0.0,1.0,0.9997997196074504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002803925495694E-4,496303,353033,508152,80234,62,1437784,39942,4993,4992
2497,1.0,0.0,0.0,0.0,1.0,0.9997997997997998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002002002002002E-4,496914,283437,501343,71064,61,1352819,39958,4995,4994
2498,1.0,0.0,0.0,0.0,1.0,0.9997998799279568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0012007204322593E-4,493323,278937,501265,70619,54,1344198,39974,4997,4996
2499,1.0,0.0,0.0,0.0,1.0,0.9997999599919984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0004000800160032E-4,494390,284317,500140,70674,52,1349573,39990,4999,4998
2500,1.0,0.0,0.0,0.0,1.0,0.9998000399920016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.999600079984003E-4,495782,290428,502631,73588,56,1362485,40006,5001,5000
2501,1.0,0.0,0.0,0.0,1.0,0.9998001199280432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998800719568259E-4,305584,284558,512956,58045,64,1161207,40022,5003,5002
2502,1.0,0.0,0.0,0.0,1.0,0.9998001998001999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.998001998001998E-4,299990,281857,501533,58780,102,1142262,40038,5005,5004
2503,1.0,0.0,0.0,0.0,1.0,0.999800279608548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9972039145196724E-4,312871,275617,507464,59841,63,1155856,40054,5007,5006
2504,1.0,0.0,0.0,0.0,1.0,0.9998003593531644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9964064683569574E-4,300357,303703,510239,58793,92,1173184,40070,5009,5008
2505,1.0,0.0,0.0,0.0,1.0,0.999800439034125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9956096587507485E-4,313120,285377,508575,70219,55,1177346,40086,5011,5010
2506,1.0,0.0,0.0,0.0,1.0,0.9998005186515061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9948134849391582E-4,504650,284410,502916,71777,60,1363813,40102,5013,5012
2507,1.0,0.0,0.0,0.0,1.0,0.9998005982053838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9940179461615153E-4,496594,279713,509579,75038,62,1360986,40118,5015,5014
2508,1.0,0.0,0.0,0.0,1.0,0.9998006776958341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9932230416583617E-4,500636,303681,516456,85631,58,1406462,40134,5017,5016
2509,1.0,0.0,0.0,0.0,1.0,0.9998007571229328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9924287706714485E-4,501923,282601,507198,74722,61,1366505,40150,5019,5018
2510,1.0,0.0,0.0,0.0,1.0,0.9998008364867557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9916351324437363E-4,488674,281602,497663,69851,52,1337842,40166,5021,5020
2511,1.0,0.0,0.0,0.0,1.0,0.9998009157873781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9908421262193908E-4,495026,287327,502490,72234,49,1357126,40182,5023,5022
2512,1.0,0.0,0.0,0.0,1.0,0.9998009950248756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.990049751243781E-4,488181,294826,482988,68437,89,1334521,40198,5025,5024
2513,1.0,0.0,0.0,0.0,1.0,0.9998010741993236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9892580067634773E-4,475594,272225,487027,69070,59,1303975,40214,5027,5026
2514,1.0,0.0,0.0,0.0,1.0,0.9998011533107973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9884668920262477E-4,474305,270165,475196,67894,83,1287643,40230,5029,5028
2515,1.0,0.0,0.0,0.0,1.0,0.9998012323593719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9876764062810574E-4,485072,284873,489085,65968,52,1325050,40246,5031,5030
2516,1.0,0.0,0.0,0.0,1.0,0.9998013113451222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9868865487780648E-4,505709,288960,483719,69823,48,1348259,40262,5033,5032
2517,1.0,0.0,0.0,0.0,1.0,0.9998013902681231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9860973187686197E-4,487288,295508,459378,66712,53,1308939,40278,5035,5034
2518,1.0,0.0,0.0,0.0,1.0,0.9998014691284495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985308715505261E-4,490492,257390,472373,63983,48,1284286,40294,5037,5036
2519,1.0,0.0,0.0,0.0,1.0,0.9998015479261758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9845207382417147E-4,455902,329243,477565,65290,50,1328050,40310,5039,5038
2520,1.0,0.0,0.0,0.0,1.0,0.9998016266613767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9837333862328903E-4,469278,639200,471946,87663,55,1668142,40326,5041,5040
2521,1.0,0.0,0.0,0.0,1.0,0.9998017053341265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98294665873488E-4,450910,271801,466137,83639,56,1272543,40342,5043,5042
2522,1.0,0.0,0.0,0.0,1.0,0.9998017839444995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9821605550049553E-4,461523,268267,502587,64844,46,1297267,40358,5045,5044
2523,1.0,0.0,0.0,0.0,1.0,0.9998018624925699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9813750743015652E-4,414219,276046,459426,52628,49,1202368,40374,5047,5046
2524,1.0,0.0,0.0,0.0,1.0,0.9998019409784116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9805902158843335E-4,268731,253871,437006,51791,48,1011447,40390,5049,5048
2525,1.0,0.0,0.0,0.0,1.0,0.9998020194020986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9798059790140566E-4,443032,251723,438836,62400,46,1196037,40406,5051,5050
2526,1.0,0.0,0.0,0.0,1.0,0.9998020977637048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9790223629527012E-4,450737,259508,460278,66884,57,1237464,40422,5053,5052
2527,1.0,0.0,0.0,0.0,1.0,0.9998021760633037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9782393669634025E-4,483261,256061,455654,69700,55,1264731,40438,5055,5054
2528,1.0,0.0,0.0,0.0,1.0,0.9998022543009689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9774569903104609E-4,481230,269689,441335,66557,51,1258862,40454,5057,5056
2529,1.0,0.0,0.0,0.0,1.0,0.9998023324767741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97667523225934E-4,449972,249216,441858,64493,49,1205588,40470,5059,5058
2530,1.0,0.0,0.0,0.0,1.0,0.9998024105907923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9758940920766647E-4,24382239,586437,669239,82646,55,25720616,40486,5061,5060
2531,1.0,0.0,0.0,0.0,1.0,0.999802488643097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9751135690302193E-4,253491,274296,431839,65087,56,1024769,40502,5063,5062
2532,1.0,0.0,0.0,0.0,1.0,0.9998025666337611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9743336623889436E-4,345510,249792,458420,60287,49,1114058,40518,5065,5064
2533,1.0,0.0,0.0,0.0,1.0,0.9998026445628577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9735543714229328E-4,414414,243527,455987,60861,58,1174847,40534,5067,5066
2534,1.0,0.0,0.0,0.0,1.0,0.9998027224304596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9727756954034326E-4,448424,220710,440906,59430,57,1169527,40550,5069,5068
2535,1.0,0.0,0.0,0.0,1.0,0.9998028002366397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9719976336028398E-4,444425,295555,454313,59142,57,1253492,40566,5071,5070
2536,1.0,0.0,0.0,0.0,1.0,0.9998028779814705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9712201852946975E-4,424404,256753,435326,48183,53,1164719,40582,5073,5072
2537,1.0,0.0,0.0,0.0,1.0,0.9998029556650246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9704433497536947E-4,273338,246321,458568,48050,54,1026331,40598,5075,5074
2538,1.0,0.0,0.0,0.0,1.0,0.9998030332873744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9696671262556627E-4,255839,269559,452043,48363,49,1025853,40614,5077,5076
2539,1.0,0.0,0.0,0.0,1.0,0.9998031108485922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9688915140775743E-4,256324,262606,440136,48120,57,1007243,40630,5079,5078
2540,1.0,0.0,0.0,0.0,1.0,0.9998031883487503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96811651249754E-4,274832,245123,427633,49419,52,997059,40646,5081,5080
2541,1.0,0.0,0.0,0.0,1.0,0.9998032657879206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.967342120794806E-4,253324,259153,429400,48778,64,990719,40662,5083,5082
2542,1.0,0.0,0.0,0.0,1.0,0.999803343166175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9665683382497542E-4,259937,248608,435819,48349,50,992763,40678,5085,5084
2543,1.0,0.0,0.0,0.0,1.0,0.9998034204835856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9657951641438963E-4,257764,250966,444870,48633,53,1002286,40694,5087,5086
2544,1.0,0.0,0.0,0.0,1.0,0.999803497740224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9650225977598743E-4,257349,251387,477216,48835,51,1034838,40710,5089,5088
2545,1.0,0.0,0.0,0.0,1.0,0.9998035749361619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9642506383814575E-4,441750,369032,539191,72213,175,1422361,40726,5091,5090
2546,1.0,0.0,0.0,0.0,1.0,0.9998036520714706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9634792852935403E-4,487369,368170,489629,76132,49,1421349,40742,5093,5092
2547,1.0,0.0,0.0,0.0,1.0,0.9998037291462217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9627085377821394E-4,438959,363971,497633,60717,53,1361333,40758,5095,5094
2548,1.0,0.0,0.0,0.0,1.0,0.9998038061604866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9619383951343929E-4,440595,341461,445240,61126,46,1288468,40774,5097,5096
2549,1.0,0.0,0.0,0.0,1.0,0.9998038831143361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9611688566385565E-4,439065,263634,429193,60320,53,1192265,40790,5099,5098
2550,1.0,0.0,0.0,0.0,1.0,0.9998039600078416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9603999215840032E-4,439211,249542,430025,60212,51,1179041,40806,5101,5100
2551,1.0,0.0,0.0,0.0,1.0,0.9998040368410739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.959631589261219E-4,437878,266011,446828,61571,48,1212336,40822,5103,5102
2552,1.0,0.0,0.0,0.0,1.0,0.9998041136141038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.958863858961802E-4,463845,255640,452248,60372,47,1232152,40838,5105,5104
2553,1.0,0.0,0.0,0.0,1.0,0.9998041903270022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9580967299784609E-4,276655,246448,445510,68096,52,1036761,40854,5107,5106
2554,1.0,0.0,0.0,0.0,1.0,0.9998042669798395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9573302016050108E-4,472774,263273,460546,63058,45,1259696,40870,5109,5108
2555,1.0,0.0,0.0,0.0,1.0,0.9998043435726863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9565642731363725E-4,273088,248439,470228,49677,52,1041484,40886,5111,5110
2556,1.0,0.0,0.0,0.0,1.0,0.9998044201056131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9557989438685703E-4,456322,236982,449270,60660,76,1203310,40902,5113,5112
2557,1.0,0.0,0.0,0.0,1.0,0.9998044965786901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9550342130987292E-4,610993,267230,607304,99317,75,1584919,40918,5115,5114
2558,1.0,0.0,0.0,0.0,1.0,0.9998045729919874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9542700801250732E-4,489315,269705,451456,60087,47,1270610,40934,5117,5116
2559,1.0,0.0,0.0,0.0,1.0,0.9998046493455753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.953506544246923E-4,469764,250683,456210,62471,64,1239192,40950,5119,5118
2560,1.0,0.0,0.0,0.0,1.0,0.9998047256395235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9527436047646945E-4,447174,279463,451568,60108,83,1238396,40966,5121,5120
2561,1.0,0.0,0.0,0.0,1.0,0.999804801873902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9519812609798947E-4,479224,329405,468822,64300,54,1341805,40982,5123,5122
2562,1.0,0.0,0.0,0.0,1.0,0.9998048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951219512195122E-4,439700,249883,486981,67498,51,1244113,40998,5125,5124
2563,1.0,0.0,0.0,0.0,1.0,0.9998049541642285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.950458357714063E-4,446188,314253,462353,63870,47,1286711,41014,5127,5126
2564,1.0,0.0,0.0,0.0,1.0,0.9998050302203159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9496977968414895E-4,459113,249523,437528,63842,77,1210083,41030,5129,5128
2565,1.0,0.0,0.0,0.0,1.0,0.9998051062171117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9489378288832586E-4,444342,330389,446908,64602,82,1286323,41046,5131,5130
2566,1.0,0.0,0.0,0.0,1.0,0.9998051821546854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.948178453146308E-4,439997,376367,460971,64817,47,1342199,41062,5133,5132
2567,1.0,0.0,0.0,0.0,1.0,0.9998052580331062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9474196689386563E-4,485903,249935,463729,63175,48,1262790,41078,5135,5134
2568,1.0,0.0,0.0,0.0,1.0,0.9998053338524431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9466614755693986E-4,469305,235410,493265,74155,59,1272194,41094,5137,5136
2569,1.0,0.0,0.0,0.0,1.0,0.9998054096127651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945903872348706E-4,492452,236514,472714,62443,50,1264173,41110,5139,5138
2570,1.0,0.0,0.0,0.0,1.0,0.9998054853141413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9451468585878233E-4,427794,255171,436087,76621,52,1195725,41126,5141,5140
2571,1.0,0.0,0.0,0.0,1.0,0.9998055609566401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9443904335990667E-4,429010,268156,474623,64747,46,1236582,41142,5143,5142
2572,1.0,0.0,0.0,0.0,1.0,0.9998056365403304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9436345966958212E-4,453636,227959,455109,61971,50,1198725,41158,5145,5144
2573,1.0,0.0,0.0,0.0,1.0,0.9998057120652808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9428793471925395E-4,432055,252365,468071,65180,54,1217725,41174,5147,5146
2574,1.0,0.0,0.0,0.0,1.0,0.9998057875315596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.942124684404739E-4,438278,250245,495960,76766,53,1261302,41190,5149,5148
2575,1.0,0.0,0.0,0.0,1.0,0.9998058629392351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9413706076490002E-4,464416,243813,436111,64578,53,1208971,41206,5151,5150
2576,1.0,0.0,0.0,0.0,1.0,0.9998059382883757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9406171162429653E-4,457165,248688,436471,63243,52,1205619,41222,5153,5152
2577,1.0,0.0,0.0,0.0,1.0,0.9998060135790494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9398642095053346E-4,442403,255607,453558,62472,50,1214090,41238,5155,5154
2578,1.0,0.0,0.0,0.0,1.0,0.9998060888113244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9391118867558658E-4,458373,261951,456250,60815,50,1237439,41254,5157,5156
2579,1.0,0.0,0.0,0.0,1.0,0.9998061639852684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.938360147315371E-4,468166,265608,474947,63962,50,1272733,41270,5159,5158
2580,1.0,0.0,0.0,0.0,1.0,0.9998062391009495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9376089905057158E-4,473323,253185,476447,73339,49,1276343,41286,5161,5160
2581,1.0,0.0,0.0,0.0,1.0,0.999806314158435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936858415649816E-4,484590,220832,464674,64742,49,1234887,41302,5163,5162
2582,1.0,0.0,0.0,0.0,1.0,0.9998063891577929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.936108422071636E-4,491082,240324,458136,79356,86,1268984,41318,5165,5164
2583,1.0,0.0,0.0,0.0,1.0,0.9998064640990904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9353590090961874E-4,447920,289248,491318,67664,53,1296203,41334,5167,5166
2584,1.0,0.0,0.0,0.0,1.0,0.999806538982395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.934610176049526E-4,445404,259139,440982,66457,47,1212029,41350,5169,5168
2585,1.0,0.0,0.0,0.0,1.0,0.9998066138077741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9338619222587506E-4,478073,253575,439616,65766,51,1237081,41366,5171,5170
2586,1.0,0.0,0.0,0.0,1.0,0.9998066885752948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9331142470520006E-4,445624,259198,499761,64615,48,1269246,41382,5173,5172
2587,1.0,0.0,0.0,0.0,1.0,0.9998067632850242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932367149758454E-4,497143,252703,440528,64010,51,1254435,41398,5175,5174
